"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"silver_rep1"	"silver_rep2"	"silver_rep3"	"silver_rep4"	"silver_rep5"	"silver_rep6"	"yellow_rep1"	"yellow_rep2"	"yellow_rep3"	"yellow_rep4"	"yellow_rep5"	"yellow_rep6"
"4387"	"TRINITY_DN25576_c0_g3"	1.91638478320367	-2.01996782485468	2.76651260625059	0.0156112017234086	0.0492045077958265	-2.93953109232411	9	0	9	20	3	5	21	11	21	4	11	12
"4388"	"TRINITY_DN2558_c0_g1"	0.82864458863294	2.78188660928429	3.98049176946419	0.00147253496596119	0.00958269996801897	-1.2469589314415	170.01	147	252.6	315.04	211	174.96	368.05	218.85	159.05	178.09	252.44	320.92
"4389"	"TRINITY_DN25589_c0_g1"	-1.61442396264287	-1.98318933943937	-4.29105939018056	0.000814621302353203	0.00647684817384327	-0.367342191011894	22	18	21	13	20	13	5	3	3	1	3	5
"4390"	"TRINITY_DN25598_c0_g2"	-1.0556338144427	0.612224970222703	-4.13754021336156	0.00109033016290201	0.00780147006819074	-0.704096938380149	117	75	71	84	79	114	37	13	24	31	22	47
"4391"	"TRINITY_DN2560_c0_g1"	-0.878383473839906	3.71958872329324	-4.77454722107	0.000330769026163207	0.00367816199073813	0.131585963165756	692	728	803	600	631	701	369	139	131	242	388	413
"4392"	"TRINITY_DN25608_c0_g2"	1.52034457388658	2.08438099027851	5.08795618783004	0.000187244316235554	0.00264828520090161	0.88791582819081	101	111	82	97	112	87	128	263	221	275	166	138
"4393"	"TRINITY_DN2561_c0_g1"	0.608125787354539	6.41290676271801	6.52235684414027	1.64194671979978e-05	0.00072682462779459	2.83063846735554	2607	2538	2745	2324	2622	1853	3515	3550	2828	2725	3032	3536
"4394"	"TRINITY_DN2563_c0_g1"	-0.563912537618904	6.56960977761457	-4.49619904193565	0.00055392594022791	0.00504670249027167	-0.814988700751621	4491.92	3833.2	4191	4128.04	3761.53	3529.7	2856.27	1326	1684.05	2756	2590.13	3041.64
"4395"	"TRINITY_DN2563_c1_g1"	-1.47403156730784	1.36946991944981	-4.84852608744186	0.000288869217290764	0.00341430822693375	0.528796429796553	254	103	290	119	192	141	36	29	26	47	71	44
"4396"	"TRINITY_DN2563_c14_g1"	0.743019938834731	3.48049239324881	4.65166441448757	0.000414844229715844	0.00421429264921415	-0.0740461320606789	377	302.31	342	408	311	304	344	333	492	360	427	406
"4397"	"TRINITY_DN2563_c3_g1"	1.77101218883601	1.19165899067959	3.34801300392093	0.00502406119202699	0.0221923953489528	-2.23990693250426	63	88	14	73	45	49	54	210	120	46	207	135
"4398"	"TRINITY_DN2563_c8_g1"	-1.82169487874433	3.52824618393194	-6.60932107244773	1.42968168494173e-05	0.0006831941330089	3.34446274572645	1094	931	724	682	820	797	342	87	61	116	297	247
"4399"	"TRINITY_DN2563_c9_g1"	1.24866490227016	2.29364201244011	3.92650733689056	0.00163357087079555	0.010248351516764	-1.283156307531	125	117	165	197	72	111	139	247	186	174	374	149
"4400"	"TRINITY_DN25631_c0_g1"	-0.393435777605733	5.12957458399115	-2.91233157096542	0.0117618269811664	0.0400751863969239	-3.66780613532097	1779.72	1668.14	1063.56	1491.52	1414.37	1428.87	1036.22	786.78	601.8	889.85	790.07	1113.66
"4401"	"TRINITY_DN25639_c0_g1"	-0.826165349410536	0.0909772908964264	-3.11151881453281	0.00797550869986861	0.030541877821862	-2.55073611325648	56	53	54	63	54	61	32	15	6	22	24	35
"4402"	"TRINITY_DN2564_c0_g1"	0.522796271372059	4.98283892961775	4.7917686038758	0.00032048285130074	0.00360690498652622	-0.0339597469273265	1032	972	933	943	993	1003	1110	1180	1153	976	1041	1095
"4403"	"TRINITY_DN2565_c0_g2"	-1.38204767557303	5.36408448785418	-6.80740087304493	1.04704338595272e-05	0.000605644459775535	3.45180898212824	2654.81	2513.85	2376.31	2337.59	2550.29	1926.44	1211.76	318.12	334.1	676.67	889.37	1288.11
"4404"	"TRINITY_DN25651_c0_g2"	0.663936167785883	5.86623469897916	7.24402584482033	5.36773563348128e-06	0.000459515525210301	4.05677789381947	1857	1731	1625	1575	1856	1373	2078	2158	2199	2310	2011	2322
"4405"	"TRINITY_DN2566_c2_g1"	0.75105566807439	3.6419697999082	3.04820334862402	0.00902507443508352	0.0332428868424515	-3.16589584515734	355.74	369.13	509.47	287	469.07	329	982.36	258.6	296	606.12	356.7	398.61
"4406"	"TRINITY_DN25664_c0_g1"	0.325756781227862	4.99715914149917	3.21117186029072	0.00656434464797708	0.0266708353109081	-3.07951837919613	1074	978	1037	1220	997	1034	1070	988	1052	1013	915	1097
"4407"	"TRINITY_DN2567_c0_g3"	1.47115543014282	0.378999611648105	2.88214881224605	0.0124731235362426	0.0417361492606439	-3.01068554061321	58.27	25	30.62	47.7	20.96	18	27.17	29.42	84.01	196.44	32.37	73.17
"4408"	"TRINITY_DN2568_c0_g1"	-0.473747912164666	4.15221157920192	-3.03978648114456	0.00917455418215739	0.0336259219179903	-3.26056142249385	896	895	845	622	672	898	623	274	258	423	481	456
"4409"	"TRINITY_DN2569_c0_g1"	-0.93417101907531	1.79170767825159	-3.07858108114971	0.00850541072056449	0.0318872774758078	-2.82184797657045	234.28	231.24	263.59	144.05	156.06	154.16	83.11	33	27	59	79	192.82
"4410"	"TRINITY_DN257_c0_g2"	1.22779845235707	1.86475116610491	3.81102905931023	0.00204116682214107	0.0119656259942206	-1.45011091176121	125	91.75	72.94	68	99	129.72	161.7	192.8	63	84.02	270	199.98
"4411"	"TRINITY_DN2570_c0_g1"	1.77571485450332	0.154075216586209	4.23461126092982	0.000906542914896574	0.00691457403846948	-0.493764960216521	17	40	18	35	21.94	17.99	50	78	28	64	115	28
"4412"	"TRINITY_DN25705_c0_g2"	1.34003337189	0.196737287940664	2.93782115045248	0.0111923923075876	0.0387246271277771	-2.88811632178015	25.58	34.69	26.16	46.38	48.02	9.46	29.72	44.89	114	33	32.87	70.55
"4413"	"TRINITY_DN2572_c0_g1"	-0.657949716798062	2.5276893238644	-4.25894408147669	0.000865676444123427	0.00672833108251476	-0.680578004893766	340	298	383	218	271	237	120	88	105	148	127	140
"4414"	"TRINITY_DN25726_c0_g1"	-0.440914938311302	5.07025882877652	-3.53320098103269	0.00350043878621645	0.0172480998172157	-2.4589262916477	1511	1437	1308	1390	1538	1377	901	488	655	1010	1116	796
"4415"	"TRINITY_DN2573_c0_g1"	-0.37451484685523	7.01033954838142	-3.35241313404663	0.0049810616261053	0.0220793041779014	-3.10364215646699	5547	4447	5252	5033	5142	4480	4511	2784	2233	3085	3862	4410
"4416"	"TRINITY_DN2573_c0_g2"	0.637537898673202	5.89016181829482	5.33451926939262	0.000120767026015484	0.00207992897414668	0.836697426040174	1895	1787	1632	1708	1694	1497	2164	2599	2494	1981	2170	1952
"4417"	"TRINITY_DN25742_c1_g1"	0.938082686017372	-0.110820854401587	3.0780494683437	0.00851424421785662	0.0319105795629065	-2.59980351859765	39.53	44.32	37.9	18.38	21.05	12.95	46.69	19.82	26.34	33.44	51.42	30.24
"4418"	"TRINITY_DN25761_c0_g3"	-0.96433270955145	-1.31027381477164	-2.9237833998965	0.0115025428411258	0.0394527492141657	-2.73243045199527	36	36	22	17	18	13	7	3	8	7	6	11
"4419"	"TRINITY_DN2577_c0_g2"	-0.45095012015548	4.94954414189375	-4.10876375685616	0.00115185896845919	0.00811213294200581	-1.32200936244456	1551	1483	1344	1329	1137	1124	931	521	741	781	666	843
"4420"	"TRINITY_DN25777_c0_g1"	-1.7638743833428	-1.58599436254114	-4.80951407793259	0.000310230198255608	0.00354427607873298	0.496281444689608	32	29	26	14	28	23	7	2	1	2	6	9
"4421"	"TRINITY_DN2578_c0_g1"	-0.416260985650289	6.34275733657676	-3.91225102888378	0.00167902661447961	0.0104346631986247	-1.91399479594323	3674	2778	3904.23	2851.13	3502	2988.18	2690	1849.58	1854.72	2059.17	1987	2056
"4422"	"TRINITY_DN2578_c1_g1"	0.632464452584499	1.47723548632163	3.16010514886257	0.00725326036022583	0.0286511048072153	-2.63735523304944	93	101	86	97	83	74	89	44	96	125	93	119
"4423"	"TRINITY_DN2578_c2_g1"	0.404023277441593	4.15654517150191	3.41971460563423	0.00436762088964355	0.0201415854187414	-2.53659899167849	531	663	574	558	740	539	553	428	554	570	659	640
"4424"	"TRINITY_DN2579_c1_g1"	-1.29205971691587	1.78664245264199	-5.12884609026023	0.000174011513792228	0.00255713387138425	0.991889483218367	250	218	220	196	243	180	73	22	29	61	96	115
"4425"	"TRINITY_DN258_c0_g1"	0.836614769832116	5.25552546730874	6.92054604176782	8.78457788442105e-06	0.000558888624736882	3.62338750465484	1179	1057	918	1076	1129	987	1350	1560	1734	1421	1369	1529
"4426"	"TRINITY_DN2580_c0_g2"	-0.768689199651849	2.91622733788487	-3.95405656212007	0.00154925884460398	0.00988181673498436	-1.3081655012297	405.82	373.75	327	415.14	311.87	545.45	170.63	96	114.8	212.84	144.75	195.67
"4427"	"TRINITY_DN25808_c0_g1"	0.532539464353836	3.63921115696345	4.02931353064882	0.00134089177108609	0.00901344837299158	-1.27671054672736	369.45	403.1	396.87	479.33	443.58	359.75	494.95	326.96	405.6	439.57	328.55	450.05
"4428"	"TRINITY_DN2581_c0_g1"	-0.779585527889176	3.71628297651088	-3.10388236995093	0.00809536254117956	0.0308153717003347	-3.0615909450319	664	571	519	579	635	1228	344	144	184	268	285	440
"4429"	"TRINITY_DN25812_c0_g1"	1.51302607937285	-1.74643398897949	4.19727070502697	0.000973150907235022	0.00723055358073157	-0.504585441028076	9	12	5	6	7	6	12	16	16	15	11	9
"4430"	"TRINITY_DN25824_c0_g1"	1.11469345205132	-1.22070509350868	3.15298362915709	0.00735489915708079	0.0289090748576379	-2.3438271163118	9	9.29	16.04	15	8	16.89	15.93	19.72	17.06	14.68	19	11.93
"4431"	"TRINITY_DN2583_c0_g4"	2.09588480982344	-1.71989774347466	3.28049656664141	0.00573256473822023	0.0242667355591692	-2.07667251868321	4.06	11.34	12.7	10.67	0	10.14	16.84	29.02	17.31	10.18	12.95	14.64
"4432"	"TRINITY_DN25833_c0_g1"	1.49171901164072	1.37204658704499	2.81714342501999	0.0141518717853853	0.0457121201562855	-3.25642115958041	24.64	171.15	60.25	106.99	51.79	32	89.65	142	266.01	136.75	48.34	101.8
"4433"	"TRINITY_DN25843_c0_g1"	-1.13548993466051	-0.848188480538864	-2.78410310083456	0.0150882158537932	0.0479357034963308	-3.02337383718105	53	32	31	22	54	17	20	16	3	11	6	7
"4434"	"TRINITY_DN25853_c0_g1"	0.635480952391279	1.31282668756892	3.32638633961155	0.00524088409807831	0.0228298472246427	-2.30374706208643	66	81	83	68	100	77	72	79	89	73	84	86
"4435"	"TRINITY_DN25879_c0_g1"	-2.25884522973944	-2.64982803413159	-4.69339260501896	0.00038405574603391	0.00402631883410736	0.220323196607162	13	23	13	16	13	9	1	2	0	1	1	7
"4436"	"TRINITY_DN25889_c0_g1"	-0.99289064616833	0.0253545785465956	-3.42307433948477	0.00433907140431704	0.020048598051535	-1.96703080467759	49	59	57	59	66	54.62	33	14	14	8	17	38
"4437"	"TRINITY_DN259_c1_g1"	-1.28295871499872	3.59103171606558	-5.23157334843568	0.0001448898266186	0.00230114547444626	0.989755723178812	781	574	724	800	776	750	360	107	75	200	281	384
"4438"	"TRINITY_DN259_c2_g1"	0.390165564805001	4.82578922205978	3.96661254108606	0.00151232031820429	0.00973070799402257	-1.58466294005004	1031	908	915	1011	934	771	1129	915	867	831	848	974
"4439"	"TRINITY_DN259_c3_g1"	1.50763910547194	-1.42077839210683	2.91474145165585	0.0117067896911908	0.0399631988542943	-2.74194638112822	6	10	12	8.6	10	10	32	3.98	30	11	34	9
"4440"	"TRINITY_DN25913_c0_g1"	-1.47236995324902	0.793470848487647	-4.01821680506293	0.00136971538450228	0.0091428008806718	-0.934515850080067	198	67	66	218	98	121	26	20	24	23	39	31
"4441"	"TRINITY_DN25919_c0_g1"	1.26594853747277	-0.483549238393978	3.63938775764967	0.00284696058954609	0.0149911279209675	-1.53116294211423	18	41	21	12	27	7	26	27	30	21	33	38
"4442"	"TRINITY_DN2592_c0_g1"	0.331513138835574	3.81383683516941	3.18043692503476	0.00697072697972839	0.0278400033772782	-2.94152624607157	490	489	529	464	559	408	439	385	390	402	476	467
"4443"	"TRINITY_DN25959_c0_g1"	1.6442923605906	-1.38473317580113	3.47378646359907	0.00393028018353557	0.0187097256449888	-1.75970345747627	10	9	8	9	15	5	19	54	9	12	19	12
"4444"	"TRINITY_DN2596_c0_g1"	0.659277387371503	5.07067606060803	5.22078030857408	0.000147695017757463	0.00232746976259175	0.745739900246715	1176.34	990.8	1073.62	965.05	1028.74	753.2	1298.91	1367.44	1252.99	1228.25	972.25	1223.07
"4445"	"TRINITY_DN25962_c0_g1"	1.2770983709904	2.69175506324937	2.8587788588578	0.0130528039931891	0.0431727146959232	-3.36954378672165	222	159	171	135	202	108	208	284	261	1058	164	147
"4446"	"TRINITY_DN25966_c0_g1"	1.59053619332474	2.72918182470675	4.65991854869689	0.000408557400439701	0.00417390745948187	0.043966278329628	262	222	156	67	120	155	208	354	313	298	540	233
"4447"	"TRINITY_DN25984_c0_g1"	-1.17221177817095	-0.346752004250855	-3.23547683391027	0.00625980982317229	0.0257494991547251	-2.26649445561889	53.72	68.76	56.41	38.95	39.94	35.84	20.89	2	7	13	22	30.18
"4448"	"TRINITY_DN25999_c0_g1"	1.39888793160221	0.131527522193578	3.66626138143831	0.00270213858885776	0.0144608759347959	-1.53658488316228	19	36	27	45	13	32	35	87	40	40	32	60
"4449"	"TRINITY_DN26_c0_g1"	-0.720355252639083	4.70245554482584	-4.39338632367853	0.000671665401115593	0.00568576239759918	-0.732353107020676	1087	1301	1244	1171	1368	1245	721	258	458	805	484	783
"4450"	"TRINITY_DN26_c0_g2"	-1.32789242273843	5.44498487592255	-8.93985474332674	5.01069026804892e-07	0.000211145281983615	6.56499278425687	2853	2329	2424	2166	2720	2291	1146	439	447	800	1105	893
"4451"	"TRINITY_DN260_c0_g2"	-0.461633563214483	1.7088229879868	-2.88643450310183	0.0123696027498306	0.0415053257935631	-3.17547053740517	150.57	142.43	166.43	162.69	152.14	142.59	93.45	62.85	45.65	54.42	95.12	97.43
"4452"	"TRINITY_DN260_c0_g3"	-0.456495647666946	5.96311604930306	-4.5133927458801	0.000536419482036308	0.004936245868869	-0.697427325760922	2885.43	2736.57	2510.57	2614.31	2498.86	2268.41	1866.55	1004.15	1223.35	1527.58	1660.88	2187.57
"4453"	"TRINITY_DN2600_c0_g1"	-0.731543872535287	6.57853475890817	-3.20875713205616	0.0065953976077417	0.0267534524538561	-3.31623626526684	3798	4778	5196	3105	4442	4478	4398	1543	973	2731	2246	2375
"4454"	"TRINITY_DN26019_c0_g1"	-1.08731637952431	2.74814865686665	-6.46750105143069	1.7927188344711e-05	0.000764711075404056	3.17044400662369	415	478	350	351	489	270	122	120	95	93	137	166
"4455"	"TRINITY_DN2602_c0_g1"	-0.448295245417056	5.57149653279273	-4.08897771240135	0.00119622071063314	0.00832579513448401	-1.45589472823512	1960	1894	2114	1963	2049	1950	1600	730	800	1324	1287	1396
"4456"	"TRINITY_DN2603_c0_g1"	1.14026970985256	2.78125212444897	4.7913220017573	0.000320745368872549	0.00360860783072385	0.275832082489734	149	199	198	255	185	129	317	354	226	294	301	180
"4457"	"TRINITY_DN26031_c0_g2"	1.01471124053746	3.81455226873933	4.84695018255528	0.000289701809885461	0.00341841443844502	0.243728155042255	298.19	363.78	344.67	491.18	458.97	399.95	590.19	575.93	719.69	557.72	501.57	425.91
"4458"	"TRINITY_DN26039_c0_g1"	1.93485862557877	0.623478667749946	4.47754848969917	0.00057358418725552	0.00514402601544496	-0.0866743342746705	20	29	65	43	16	32	69	127	75	115	80	39
"4459"	"TRINITY_DN26042_c0_g1"	2.43593484717686	-1.36971655000336	3.1062521634044	0.00805797817611761	0.0307318055114549	-2.39859049830469	0	2.26	20.31	14	14	13	10.23	25	50.56	26	26	17.44
"4460"	"TRINITY_DN26045_c0_g1"	-1.03523742232189	-0.768028252501191	-3.35899042835106	0.00491747432733507	0.0219141938779362	-2.00609212251433	38	52	30	30	38	19	11	8	4	20	8	14
"4461"	"TRINITY_DN26054_c0_g1"	-1.47342053226341	-1.19367338224046	-2.99218039587467	0.010067392681836	0.0358673855875573	-2.615047861933	71	23	11	44	24	29	9	5	6	7	5	5
"4462"	"TRINITY_DN26057_c0_g2"	0.690143121630823	2.64481145777763	3.07650756917151	0.00853991664397644	0.0319749221494465	-2.95661304513643	249.94	160	157	201	208	199	218	272.95	170	259	208	151.96
"4463"	"TRINITY_DN2606_c0_g1"	-0.365164192243051	4.08944764400983	-2.86969572223526	0.0127787907858268	0.0424563730824341	-3.57441234242553	812.92	696.22	836.48	728.97	646.81	734.21	557.21	248.22	272.79	426.42	404.11	600.86
"4464"	"TRINITY_DN26064_c0_g1"	-0.79520721966342	0.141719825705193	-3.42296172228413	0.00434002532360868	0.020048598051535	-1.98331032899569	84	57	73	54	53	35	34	12	16	22	24	25
"4465"	"TRINITY_DN26066_c0_g1"	1.30905573022293	0.337882907834875	3.79712397003575	0.00209679148336787	0.0121860278095714	-1.31467153007286	30.54	25.42	37.56	48.41	18.5	36.22	67.33	60.54	71.74	47.27	44.67	30
"4466"	"TRINITY_DN26066_c0_g2"	1.57649972894401	-0.501393638167497	3.52077032026437	0.00358625994806279	0.0175483903686915	-1.74158573515583	16.46	5.59	25.44	20.59	18.5	20.78	32.67	60.53	31.26	28.73	23.33	23
"4467"	"TRINITY_DN26070_c0_g1"	-1.68618696873135	-2.03306617747788	-3.1981945404596	0.0067329645662894	0.0271451915112316	-2.2005940974822	30	25	27	9	11	16	3	1	1	1	5	13
"4468"	"TRINITY_DN26088_c0_g1"	-0.975382610800594	-1.23427440191953	-3.0384216179207	0.00919902388424696	0.0336960775065296	-2.53762786965772	29	21	21	30	17	27	9	5	5	3	10	14
"4469"	"TRINITY_DN2609_c3_g1"	-1.33872876782284	0.395422230148502	-5.21024678468792	0.000150487395058911	0.00235349734107455	1.21004792874705	71.79	87.62	99.48	68.9	121.74	64	40	15	11	24	25.71	19.05
"4470"	"TRINITY_DN2609_c4_g1"	0.915502387231584	1.04230377282906	4.1455564598395	0.00107379794853781	0.00772484932407682	-0.735956223823059	59	71	65	53	73	39	70	52	75	119	70	69
"4471"	"TRINITY_DN26095_c0_g1"	-1.21369812507826	0.283665089627344	-4.14720907273532	0.00107042180142661	0.00770793967840421	-0.657007598034852	99.42	63.63	68.05	75.03	86.06	60.04	26.44	8.81	6.26	33	29.04	34.64
"4472"	"TRINITY_DN261_c0_g1"	-0.646167485365369	4.46144906696841	-4.41284305308165	0.000647550829638001	0.00556437546855514	-0.660010865752377	913	1219.88	1205	953	1088.27	842.36	785.43	352.24	287.92	479.81	454	638
"4473"	"TRINITY_DN261_c1_g1"	-1.03069099394083	-0.421526585661163	-3.06693735891005	0.00870098820700119	0.0323465816169303	-2.56740031854894	61	37	33	49	50	33	19	3	6	18	14	31
"4474"	"TRINITY_DN2610_c1_g1"	0.357568809947271	5.61526073219896	3.26246383215864	0.00593819584255791	0.0248358649785353	-3.07848924925479	1460.38	1734.83	1714.2	1433.09	1649.09	1389.2	1464.11	1517.27	1720.68	1813.63	1382.81	1878.6
"4475"	"TRINITY_DN26118_c0_g1"	-0.964134065440511	0.462303916380078	-3.09536107366654	0.00823122020277766	0.0312080394858059	-2.62346837070178	82	75	106	60	76	64	53	27	30	10	26	23
"4476"	"TRINITY_DN2612_c0_g2"	0.518823499716945	4.7765770998314	5.33451079750596	0.000120768828775922	0.00207992897414668	0.993945982631768	908.74	914.28	796.99	874.88	898.82	769.44	905.36	952.74	828.45	992.95	956.77	953.58
"4477"	"TRINITY_DN2613_c3_g1"	1.16202700478348	0.628999986907621	4.28161950493876	0.000829298499453136	0.00655818874281158	-0.448688514264054	54	29	60	38	45	28	39	40	60	91	64	85
"4478"	"TRINITY_DN26158_c1_g1"	-1.89449736273885	-0.790497858486975	-5.11841504551513	0.000177291879763278	0.0025831116401792	1.04533947656001	48	36	71	47	30	46	16	2	4	4	7	17
"4479"	"TRINITY_DN2618_c0_g1"	0.459069387596381	6.81982205081955	3.95118212420894	0.00155784409938289	0.00991319229117014	-1.91073266392365	3127	2775	3417	3840	3529	3320	3487	4271	4685	4279	3909	3924
"4480"	"TRINITY_DN2618_c1_g1"	-0.98553924788463	-1.01064485210548	-3.05799032156216	0.00885429883681313	0.0327551515628863	-2.52365287788814	37	30	32	21	28	21	10	5	3	14	5	21
"4481"	"TRINITY_DN26182_c1_g1"	-0.890553011174471	1.67744658727909	-5.5126882078423	8.84203142336936e-05	0.0017633325653878	1.66176433127371	157	180	169	175	202	155	57	49	64	51	80	68
"4482"	"TRINITY_DN26196_c0_g3"	-1.31931804002742	0.211894829783815	-4.64621812527587	0.000419047205466187	0.00423709089303876	0.242236425180463	88	81	114	48	76	45	22	14	23	22	21	13
"4483"	"TRINITY_DN2620_c0_g1"	-0.609187580133829	4.16270174418888	-2.9284482713686	0.0113985475763218	0.0392121154801646	-3.47176532246542	1008	891	897	694	829	779	519	260	151	426	435	792
"4484"	"TRINITY_DN26201_c0_g1"	1.02464311281216	-0.0840074850915596	4.30509240196434	0.000793294944039079	0.00637919232942651	-0.357011777571079	28	32	33	21	31	16	52	21	26	36	30	55
"4485"	"TRINITY_DN2621_c0_g1"	0.538721926196543	5.17385883655348	5.32129895843682	0.000123614689424072	0.00210106119839856	0.913072589748795	1148.01	1021.01	1137	1182.01	1099.98	1039.35	1222.69	1135.01	1412.03	1312.03	1095.01	1391.01
"4486"	"TRINITY_DN2622_c1_g1"	0.655148107251235	1.85243373198276	3.6970131884113	0.00254555582256142	0.0138816218108656	-1.6672936247473	117.1	151.85	83.87	135.06	131.94	79.24	125.51	101.04	107.62	99.21	130.85	150.05
"4487"	"TRINITY_DN2622_c1_g2"	0.332984101988107	3.64509351771357	2.9920205850529	0.0100705303109272	0.0358681116354176	-3.27369354454377	474	478	375	392	504	416	390	283	327	387	437	447
"4488"	"TRINITY_DN2622_c2_g1"	1.58139651763705	0.371775649505339	3.31182045518692	0.00539218608127158	0.0232938705603807	-2.21627514907334	39.03	79.01	51.96	18	39.01	5.03	55.63	31.99	67.03	46	105.74	67.33
"4489"	"TRINITY_DN26246_c0_g1"	1.11122429405079	-1.70462288958105	2.85538411023214	0.013139183848067	0.0433611776157678	-2.82130116346467	13.79	6.29	10.26	10.74	14	2.99	14.94	6.11	13	12.22	8	14.02
"4490"	"TRINITY_DN2625_c0_g1"	-1.86004766822075	2.66718520353177	-5.31879139739352	0.000124162681123794	0.00210596263169041	1.25707213993582	530	319	694	614	588	280	179	39	37	78	89	215
"4491"	"TRINITY_DN26263_c0_g1"	-0.990179489146772	1.45473575466619	-4.42802045888781	0.000629360909422834	0.00547183103645302	-0.245684730299695	148	137	187	141	173	144	66	38	34	37	41	118
"4492"	"TRINITY_DN26273_c0_g1"	1.56001556149019	-1.71942240661261	3.94523394339471	0.0015757645954075	0.00999000270167781	-0.931129201343878	7	5	9	18	5	5	17	14	13	12	15	9
